"scenario_id","wetland_grassland","horticulture","cropland","mineral_bare_soil","dense_woodland","open_woodland","grassland","urban","water"
"219",0.208642572164536,0.0717395320534706,0.221670165657997,0.00858825724571943,0.0451409332454205,0.158701956272125,0.240065410733223,0.0453970283269882,5.41677254659589e-05
"220",0.327442109584808,0.056071013212204,0.116028852760792,0.0212059319019318,0.0327204279601574,0.332662522792816,0.107024230062962,0.00653799343854189,0.00030695044551976
"221",0.0237517543137074,0.0718055739998817,0.191836908459663,0.0612702146172523,0.133337661623955,0.419219762086868,0.0716857835650444,0.0095639955252409,0.0175283681601286
"222",0.0188996214419603,0.115729615092278,0.375155031681061,0.0762062668800354,0.0502406470477581,0.165901079773903,0.16833508014679,0.0295327045023441,0
"223",0.0278381798416376,0.139797642827034,0.210715651512146,0.0909621641039848,0.10092855244875,0.203619822859764,0.205858007073402,0.0202077999711037,7.22236363799311e-05
"224",0.0543989576399326,0.0497935898602009,0.198085367679596,0.184124544262886,0.129007369279861,0.158196985721588,0.218736708164215,0.00758427288383245,7.22236363799311e-05
"225",0.058232057839632,0.146739542484283,0.153156608343124,0.215931713581085,0.190467223525047,0.0869706496596336,0.135797023773193,0.0126871764659882,1.80559090949828e-05
"226",0.0542396977543831,0.0472462363541126,0.126576662063599,0.21546596288681,0.139972120523453,0.233996197581291,0.176929876208305,0.00304948468692601,0.00252381409518421
"227",0.136210098862648,0.038387730717659,0.12919794023037,0.174437195062637,0.262154966592789,0.147398933768272,0.110248237848282,0.0019649425521493,0
"228",0.0815156400203705,0.0600906014442444,0.17551563680172,0.0351034216582775,0.122680336236954,0.356960594654083,0.158132448792458,0.00985691417008638,0.000144447272759862
"229",0.286701828241348,0.176614582538605,0.280420303344727,0.00454680388793349,0.0122960740700364,0.139434143900871,0.0922777131199837,0.00769053725525737,1.80559090949828e-05
